sample	amp_chr_1p	amp_chr_1q_MCL1	amp_chr_2p	amp_chr_2q	amp_chr_3p	amp_chr_3q_TERC	amp_chr_4p	amp_chr_4q	amp_chr_5p	amp_chr_5q	amp_chr_6p	amp_chr_6q	amp_chr_7p	amp_chr_7q	amp_chr_8p	amp_chr_8q_MYC_amp	amp_chr_9p	amp_chr_9q	amp_chr_10p	amp_chr_10q	amp_chr_11p	amp_chr_11q	amp_chr_12p	amp_chr_12q	amp_chr_13q	amp_chr_14q	amp_chr_15q	amp_chr_16p_BCMA	amp_chr_16q	amp_chr_17p	amp_chr_17q	amp_chr_18p	amp_chr_18q	amp_chr_19p	amp_chr_19q	amp_chr_20p	amp_chr_20q	amp_chr_21q	amp_chr_22q	del_chr_1p_CDKN2C	del_chr_1p_EVI5	del_chr_1p_TENT5C	del_chr_1q	del_chr_2p	del_chr_2q_SP140	del_chr_3p	del_chr_3q_BCL6	del_chr_4p_NSD2	del_chr_4q	del_chr_5p	del_chr_5q	del_chr_6p	del_chr_6q	del_chr_7p	del_chr_7q	del_chr_8p	del_chr_8q_MYC_del	del_chr_9p	del_chr_9q	del_chr_10p	del_chr_10q	del_chr_11p	del_chr_11q_BIRC2	del_chr_12p	del_chr_12q	del_chr_13q	del_chr_14q_MAX	del_chr_15q	del_chr_16p	del_chr_16q_CYLD	del_chr_17p	del_chr_17q	del_chr_18p	del_chr_18q	del_chr_19p	del_chr_19q	del_chr_20p	del_chr_20q	del_chr_21q	del_chr_22q_XBP1
Tumor_Only_045_pair	1	1	1	1	1	1	0.774	0.774	1	1	0	0	1	1	0.18	0	1	1	0	0	1	1	0.128	0.128	0	1	1	0.884	0.884	0.958	1	0.647	0.647	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0.101	0.101	0	0	0	0	0.808	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tumor_Only_046_pair	0.882	0.999	0.915	0.286	1	1	0	0	1	1	0.883	0	0.92	1	0	0.921	0.934	1	0.087	0.142	1	1	0.898	0.898	0	0.001	1	0.015	0.015	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0.008	0.008	0	0	0	0.325	0	0	0.06	0	0	0	0	0	0	0	0	0	1	0.005	0	0	0	0.002	0.002	0	0	0	0	0.014	0	0	0.002
Tumor_Only_047_pair	0.002	1	1	0.971	0.986	0.99	0.001	0	0.996	0.977	0.985	0	0.011	0.007	0.006	0.002	0.97	1	0	0.012	0.069	0	0	0	0	0.016	1	0	0	0	0.004	0.999	0.999	0.184	0.059	1	0.989	1	1	0	0.006	0.006	0	0	0	0	0	0	0.016	0	0	0	0.021	0	0	0	0	0	0	0.001	0	0	0.005	0.003	0.003	0.123	0	0	0.027	0.016	0.012	0	0	0	0	0	0	0	0	0
Tumor_Only_048_pair	1	1	0	0	0.501	0.501	0	0	0	0	0.312	0	0	0	0.14	0.14	1	1	1	1	1	1	1	1	0.317	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0.185	0.185	0	0	1	1	0.241	0.241	0	1	0.14	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Tumor_Only_049_pair	0	1	0.009	0.019	0.006	0.006	0.044	0.044	0.026	0.026	0.262	0.262	0.005	0.005	0	0	1	1	1	1	1	0.966	0	0	0	0	1	0	0	0.97	0.97	0.098	0.098	0.886	0.886	0	0	0	0	0.011	0.011	0.011	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067	0.067	0	0	0	0	0	0	0.026	0.026	0.034	0.005	0	0.064	0.064	0	0	0	0	0	0	0.026	0.026	0.015	0.058
Tumor_Only_050_pair	0	0	0.001	0.001	0.004	0.004	0.012	0.012	1	1	0	0	0.004	0.438	0.004	0	1	1	0.011	0.011	0.991	1	0.001	0	0.022	0.013	1	0	0	0	0	0.022	0.022	0.977	0.977	0	0	0	0	0.001	0.001	0.001	0.001	0	0	0	0	0	0	0	0	0.009	0.002	0	0	0	0.001	0	0	0	0	0	0	0	0.001	0	0	0	0.009	0.873	0.009	0.009	0	0	0	0	0.011	0.011	0.004	1
Tumor_Only_051_pair	0	1	0	0	0	0.911	0	0	0	0	0	0	0.014	0.009	0	0	0	0.006	0	0	0.002	0.002	0.01	0	0	0.03	0	0.018	0.018	0	0.042	0.015	0.855	0.121	0.101	0	0	0.042	0.011	0.034	0.026	0.026	0	0.034	0.034	0.019	0	0.033	0.033	0.028	0.028	0.046	1	0	0	0.011	0.011	1	0	0.017	0.017	0	0	0	1	0.292	0	0.008	0	0	0.936	0	0	0	0	0	0.002	0.019	0	0
Tumor_Only_052_pair	0.044	0.356	0	0	0.019	0.019	0	0	0	0	0	0	0	0	0	0	0.042	0.042	0	0.014	0.022	0.022	0	0	0	0.037	0.012	0.036	0	0.043	0.043	0	0	0.053	0.054	0.031	0.031	0	0	0	0	0	0	0.021	0.021	0	0	0.031	0.031	0.016	0.016	0.003	0.004	0.014	0.014	0.021	0.021	0	0	0.016	0	0	0	0	0	1	0	0	0.112	1	0	0	0.028	0.028	0	0	0	0	0.027	1
Tumor_Only_053_pair	0	0	0	0	1	1	0.009	0.009	1	1	0	0	0	0	0.12	0.12	0.989	0.989	0	0	1	1	0	0	0.021	0.007	1	0.749	0.749	0	0	0.029	0.029	1	1	0	0	1	0	0.069	0.014	0.014	0	0	0	0	0	0	0	0	0	0.006	0.006	0.019	0.019	0	0	0	0	0	0.005	0	0	0.014	0.014	0	0	0	0	0	0.053	0.059	0	0	0	0	0.053	0.053	0	0.069
Tumor_Only_054_pair	1	1	0	0	0.748	0.748	0	0	0	0	0.391	0	0.57	0.57	0	0	1	1	0.113	0.113	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0.01	0.01	0	0	0.188	0.188	0	0	0	0.188	0	0	0.188	0.188	0	0	0	0	0	0	0	0	0.188	0	0	0	0	0	0	0.188	0.188	0	0	0	0	0	0
Tumor_Only_056_pair	0	0	0.003	0	0	0	0	0	0.001	0.001	0.452	0	0	0.003	0	0	0	0.081	0.003	0.001	0	0	0	0	0.003	0.003	0.003	0	0	0.003	0.003	0.008	0.008	0	0	0	0	0	0	0	0.971	0.038	0.007	0	0	0.006	0.006	0.003	0.003	0	0	0	0.002	0	0	0.003	0.003	0.011	0	0	0	0.005	0.005	0.03	0.03	0	0	0	1	1	0	0	0	0	0.139	0.017	0.476	0.005	0.996	1
Tumor_Only_057_pair	0	0.329	0	0	0	0	0	0	0	0	0	0	0.002	0.005	0	0	0.001	0.001	0.002	0.002	0	0	0	0	0	0.006	0.005	0	0	0.004	0.004	0.009	0.009	0.008	0.01	0	0	0.012	0.01	0.015	0.015	0.015	0	0.006	0.006	0	0	0.012	0.012	0.01	0.01	0.031	0.047	0	0	0.003	0.003	0	0	0	0	0	0	0.026	0.026	0.97	0	0	0.009	0.009	0	0	0	0	0	0	0.055	0.055	0	0
Tumor_Only_058_pair	0.002	0.002	0	0	0	0.996	0.004	0.004	0.002	0.002	0	0	0.004	0.003	0	0.47	0	0	0	0	0.001	0.001	0	0	0.016	0	0.002	0	0	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0.008	0.007	0	0	0	0	0	0	0.006	0.008	0	0	0.701	0	0	0	1	0.002	0	0	0.014	0.014	0	0.005	0	0.004	0.239	0.032	0.001	0.002	0.002	0.004	0.004	0	0	0	0.001
Tumor_Only_059_pair	0.863	1	1	1	1	1	1	1	1	1	1	0.001	1	1	0	0	1	1	0	1	1	1	0	0	0	0	1	0	0	1	1	0.803	0.803	1	1	0	0	0.048	0	0.04	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.077	0	0	0.053	0	0	0	0.066	0.072	1	0.001	0	0.021	0.021	0	0	0	0	0	0	0.125	0.037	0	0.008
Tumor_Only_060_pair	0	1	0.011	0.011	0	0	0.038	0.046	1	1	1	0	0	0.356	0	0.006	1	1	0.003	0.003	0.045	0.045	0	0	0	0	1	0	0	0	0	0.021	0.021	0.908	0.908	0	0	0.026	0	0.019	0.019	0.019	0	0	0	0.003	0.003	0	0	0	0	0	0.951	0.331	0	0.801	0	0	0	0	0	0	0	0.008	0.008	1	0.009	0	0.055	0.827	0.049	0.829	0	0	0	0	0.034	0.034	0	0.062
Tumor_Only_061_pair	0	1	0	0	0.002	0.818	0.008	0.008	0.004	0.004	0	0	0.001	0.001	0.009	0.006	0.009	0.009	0	0	0.001	0	0	0	0	0	0	0.001	0	0	0	0.009	0.009	0	0	0	0	0.006	0	0.024	0.024	0.024	0	0.007	0.827	0	0	0	0	0	0	0.017	0.017	0	0	0	0	0	0	0.015	0.007	0	0.018	0.013	0.013	1	0.006	0.013	0	1	0.012	0.012	0	0	0.01	0.01	0.001	0.011	0	0.006
Tumor_Only_062_pair	0.004	1	0.051	0	0.005	0.005	0	0	0	0	0	0	0	0.533	0	0	0.015	0.015	0.001	0.001	0.002	0.002	0	0	0	0.003	0	0.017	0	0	0.445	0.011	0.011	0.055	0.015	0	0	0	0	0	0	0	0	0	0.005	0	0	0.002	0.002	0.002	0.002	0	0	0.647	0	0.015	0.011	0	0	0	0	0	0	0	0	1	0	0.007	0	1	0.015	0	0	0	0	0	0.001	0.001	0.01	1
Tumor_Only_063_pair	0.009	0.009	0	0	0	0	0.455	0.455	0	0	0	0	0.026	0.026	0	0	0.274	0.274	0	0	0.026	0.026	0	0	0	0	0.01	0.074	0	0.024	0.024	0.236	0.236	0.054	0.054	0.02	0.02	0.129	0.003	0	0	0	0	0.007	0.012	0.003	0.003	0	0	0.022	0.022	0.019	0.006	0	0	0	0	0	0	0.01	0.01	0	0	0.012	0.012	1	0.056	0	0.136	0.456	0	0	0	0	0	0	0	0	0	0
Tumor_Only_064_pair	1	1	0.25	0.25	0	0	0.443	0.443	0	0.24	1	0	0	0	0	0	0	1	0.455	0.455	1	1	0.761	0.595	0.937	1	1	1	1	1	1	0.248	0.248	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0.932	0	0	0.257	0.382	0.498	0.453	0.453	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.286	0
Tumor_Only_065_pair	0	0	0.003	0.003	0.013	0.013	0	0	0.028	0.028	0.203	0.017	0	0	0.015	0.015	1	1	0	0	0.965	0.965	0.053	0.053	0.04	0	0	0.006	0.006	1	1	0	0	1	1	0	0	1	0	0.024	0.024	0.024	0.024	0	0	0	0	0.003	0.003	0	0	0	0	0.05	0.05	0	0	0	0	0.052	0.052	0	0	0	0	0	0.97	0.006	0	0	0	0	0.022	0.022	0	0	0.051	0.051	0	0.049
Tumor_Only_066_pair	0.067	1	0.828	0.846	0.018	0.018	0	0	1	1	0.821	0.843	1	1	0	0	1	1	0.032	0.216	0	0	0	0	0	0	1	0	0	0	0	0	0	0.975	0.975	0.007	0	0	0	0.024	0.024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011	0.015	0	0	0	0	0.005	0.005	0.727	0.021	1	0.022	0	0.027	0.027	0.022	0.022	0.002	0.002	0	0	0	0.002	0.008	0.014
Tumor_Only_067_pair	0.005	1	0	0	0.888	0.019	0.011	0.011	0.01	0.008	0.003	0	0	0	0.014	0.014	0.99	0.99	0.012	0.012	0	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0	0	1	0.988	0.008	0	0	0	0	0	0.015	0.015	0	0	0	0	0	0	0	0.887	0	0	0	0	0	0	0	0	0.013	1	0.907	0.004	0.998	0.007	0.004	0.021	0.021	0.015	0.015	0	0	0.047	0.047	0	0	0	0.032
Tumor_Only_068_pair	0.014	0.014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.01	0.01	0.013	0.013	0	0	0.002	0	0.014	0.026	0.026	0.031	0.031	0	0	0.008	0.008	0.022	0.022	0.015	0.052	0	0	0	0	0.007	0.007	0.002	0.002	0.012	0.012	0.011	0.011	0.02	0.01	0.005	0.005	0.006	0.006	0	0	0	0	0	0	0.009	0.013	0	0.003	0	0	0	0	0	0.01	0.01	0	0	0	0	0	0
Tumor_Only_069_pair	0	0.977	0	0	1	1	0.023	0.023	1	1	0.015	0.007	1	0.074	0	0.82	1	1	0.018	0.018	1	1	0	0	0.044	0.008	1	0	0	0	0	0.022	0.022	1	1	0	0	1	0	0	0	0	0	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0.004	0.03	0.018	0.014	0	0	0	0	0.006	0.006	0	0.02
Tumor_Only_070_pair	0.117	0.998	0	0	0.001	0.001	0	0	0.966	0.966	0	0	1	1	0	0	1	1	0	0	0.026	0.026	0	0	0	0.019	1	0.064	0.064	0.05	0.05	0.971	0.971	1	0.94	0.039	0.039	0	0.086	0	0	0	0	0.012	0.012	0	0	0.038	0.038	0	0	0.032	0.032	0	0	0.017	0.017	0	0	0.04	0	0	0	0.041	0.854	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tumor_Only_072_pair	0.247	1	0	0	0.726	0.726	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0.266	0.266	0	0	0	0.086	1	0.354	0.354	0.282	0.282	0.034	0.034	1	1	0.174	0.174	0	0.45	0	0	0	0	0.151	0.151	0	0	0.31	0.31	0	0	0.118	0.118	0	0	0.176	0.176	0	0	0.135	0.111	0	0	0.107	0.107	1	0	0	0	0	0	0	0	0	0	0	0	0	0.034	0
Tumor_Only_073_pair	0.063	0.992	0	0	0.046	0.046	0	0	1	0.955	0.525	0	0.956	0.956	0	0	1	1	0	0	0.11	0.11	0	0	0	0	0.02	0.131	0.131	0.16	0.077	0.026	0.026	1	1	0.061	0.061	0	0.125	0	0	0	0	0.095	0.095	0	0	0.077	0.077	0	0	0	0	0	0	0.003	0.003	0	0	0.047	0.022	0	0.01	0	0	0.059	0.101	0	0	0	0	0	0	0	0	0	0	0	0.011	0
Tumor_Only_074_pair	1	1	0.428	0.428	1	1	0	0	0.046	0.046	0.575	0.575	1	1	0.913	0.913	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0.046	0.046	0	0	0	0	0	0	0	0	0	0	0.046	0	0	0	0	0	0.046	0	0	0	0	0	0	0.046	0.046	0	0	0	0	0	0
Tumor_Only_076_pair	0	1	0	0	0.045	0.045	0	0	0.06	0.06	1	0	0.044	0.049	0.075	0.075	0.865	0.865	0.069	0.034	0.063	0.063	0	0	0	0	1	0	0	0	0	0	0	0.782	0.782	0.011	0.011	0	0	0.118	0.118	0.118	0	0.011	0.011	0	0	0.167	0.207	0	0	0	0.599	0	0	0	0	0	0	0	0	0	0	0.11	0.11	0.363	0.28	0	0.133	0.133	0.07	0.07	0.024	0.024	0	0	0	0	0.265	0.141
Tumor_Only_077_pair	0.006	0.007	0	0	0	0	0.366	0.997	1	1	0	0.002	1	1	0	0	1	1	0.019	0.019	0	0	0.005	0	0	0	1	0.012	0	0.005	0.005	0.01	0.01	0.989	0.989	0	0	1	0.006	0	0	0	0	0.006	0.006	0.006	0.006	0	0	0	0	0.002	0	0	0	0.008	0.008	0	0	0	0	0.005	0.005	0	0.005	1	0.009	0	0	0.976	0	0	0	0	0	0	0.003	0.003	0	0
Tumor_Only_078_pair	0.008	0.008	0	0	0	0	0	0	0	0	0.004	0.004	0	0	0	0	0.008	0.008	0	0	0.042	0.983	0	0	0.014	0.02	0.001	0.026	0.026	0.019	0.019	0	0	0	0	0.015	0.015	0.03	0.043	0	0	0	0	0.009	0.002	0	0	0.015	0.015	0.005	0.005	0	0	0.017	0.017	0	0	0	0	0.007	0.007	0	0	0.005	0.005	0	0	0	0	0	0	0	0.007	0.007	0.008	0.008	0	0	0	0
Tumor_Only_079_pair	0.087	0.148	0	0	0	0	0	0	0.977	0.977	0.006	0	0.843	0.843	0	0	1	1	0.98	0.98	0.765	0.765	0	0	0	0.025	1	0.08	0.08	0.052	0.052	0.01	0.01	1	1	0.034	0.034	0	0.118	0	0	0	0	0.027	0.027	0.023	0.023	0.061	0.061	0	0	0	0.009	0	0	0.031	0.031	0	0	0	0	0	0	0.006	0.006	1	0	0	0	0	0	0	0	0	0	0	0	0	0.171	0
Tumor_Only_080_pair	0.016	0.797	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0.008	0.008	0.001	0.001	0	0	0	0	0.007	0.005	0.005	0.005	0.005	0.009	0.009	0	0	0	0.008	0	0.018	0	0	0	0	0.003	0	0.003	0.003	1	0.001	0.006	0.006	0.023	0.023	0	0	0.002	0.002	0	0	0	0	0	0	0.002	0.002	1	1	0	0	0	0	0	0	0	0.009	0.009	0.992	0	0.002	0
Tumor_Only_081_pair	0.984	0.992	0.99	0.986	0.989	0.989	0.976	0.976	1	1	0.042	0.042	0.948	0.948	0	0	1	1	0	0	0.67	0.67	0.893	0.893	0	0	1	0.004	0.004	1	1	1	1	1	1	0	0	1	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014	0.014	0	0	0.002	0.002	0	0	0	0	0.016	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
Tumor_Only_082_pair	0	0	0.005	0.01	1	1	0.17	0.773	0.022	0	0.994	1	0	0	0	0	0.921	0.921	0.001	0.001	1	1	0	0	0.04	0	1	0	0	0.938	0.938	0.028	0.028	0.841	0.841	0	0	0	0	0.005	0.005	0.005	0.005	0	0	0	0	0	0	0	0.239	0	0	0.007	0.007	0.001	0.001	0	0	0	0	0	0	0.006	0.006	0	0.003	0	0.058	0.058	0	0	0	0	0	0	0.028	0.028	0.006	0.08
Tumor_Only_083_pair	0.031	1	0	0	0.994	0.994	0	0	0	0	0	0	0.01	0.001	0	0	1	1	0	0	0.009	0.009	0	0	0	0	1	0.029	0.029	0.028	0.028	0.992	0.992	0.057	0.057	0.012	0.012	0	0.029	0	0	0	0	0.009	0.009	0	0	0.023	0.023	0.005	0.005	0.015	0.015	0	0	0.067	0.001	0	0	0.013	0.013	0	0	0	0	1	0.98	0	0	0	0	0	0	0	0	0	0	0	0.004	0
Tumor_Only_084_pair	1	1	0	0	1	1	0	0	1	1	1	0.061	1	1	0.388	0.388	1	1	0	0	1	1	0.841	0.841	0	0.291	1	1	1	1	1	0	0	1	1	1	1	0.383	1	0	0	0	0	0	0.141	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.806	0.806	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Tumor_Only_085_pair	0.205	1	1	1	1	1	0	0	1	1	1	0.288	1	1	0	0	1	1	0	0	0.197	0.197	0	0	0	0.002	1	1	1	0.402	0.402	0	0	1	1	0.191	0.191	1	0.519	0	0	0	0	0	0	0	0	0.254	0.254	0	0	0	0	0	0	0.084	0.084	0	0	0.088	0.088	0	0	0.101	0.101	0.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tumor_Only_086_pair	0.064	1	1	0.026	0.101	0.978	0	0	0.012	0.012	0	0.012	0.001	0.001	0	0	0.042	0.042	0	0.024	0.045	0.045	0.019	0.019	0	0	0.056	0.044	0.044	0.06	0.06	0	0	0	0	0.069	0.069	0.04	0.093	0	0	0	0	0	0	0	0	0.015	0.015	0	0	0	0	0	0	1	0.002	0	0	0.001	0	0	0	0	0	0.035	0	0	0	0	0	0	0.01	0.01	0.022	0.007	0	0	0	0
Tumor_Only_087_pair	0.009	0.001	0.001	0.001	0.991	0.991	0	0	0	0	0.982	0.983	0.98	0.98	0	0	0.985	0.985	0	0	1	0.965	0	0	0.043	0.012	0.99	0.014	0.014	0.004	0.004	0.011	0.011	0.97	0.97	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0.015	0.015	0	0	0	0	0.012	0.012	0	0	0.007	0.007	0	0	0.004	0.004	0	0	0	0	0	0	0	0	0	0	0	0.011	0.011	0.004	0
Tumor_Only_088_pair	1	1	0	0	0.196	0.196	0.947	0	0	0	0.015	0	0.812	0.736	0	0	1	1	0	0.003	1	1	0.035	0.035	0	1	0.979	1	1	1	1	0.109	0.109	1	1	1	1	0.186	1	0	0	0	0	0.161	0.161	0	0	0	1	1	1	0	0.27	0	0	0.003	0.003	0	0	1	0	0	0	0	0	0.035	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tumor_Only_089_pair	0.016	0.016	0	0	0.955	0.955	0.996	0.996	0.99	0.99	0	0	0.991	0.991	0	0	1	1	0	0	1	1	0	0	0.018	1	0.011	0.139	0	0.005	0.005	1	1	0.955	0.955	0	0	0.02	0.021	0	0	0	0	0.012	0.012	0	0	0	0	0	0	0.003	0.345	0	0	0.01	0.01	0	0	0.012	0.009	0	0	0.013	0.013	0	0	0	0	0.199	0	0	0	0	0	0	0	0	0	0
Tumor_Only_090_pair	0.053	0.053	0	0	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0.039	0.003	0	0.03	0.03	0	0	0	0.028	0.007	0.064	0.064	0.046	0.046	0	0	0.053	0.053	0.045	0.045	0.176	0	0	0	0	0	0.017	0.018	0.005	0.005	0.056	0.056	0.016	0.016	0	0.035	0.006	0.006	0.017	0.017	0.159	0	0	0.001	0	0	0.244	0.024	1	0	0	0	0	0	0	0.016	0.016	0	0	0	0	0	1
Tumor_Only_091_pair	0.023	0.023	0	0.003	0.002	0.002	0	0	0	0	0.001	0.001	0.018	0.018	0.004	0.004	0	1	0	0	0.027	0.027	0.002	0	0	0	0.003	0.085	0	0.023	0.023	0	0	0.023	0.023	0.021	0.021	0.014	0.04	0	0	0	0	0.007	0	0	0	0.01	0.01	0.005	0.005	0	0	0	0	0	0	0.002	0	0.006	0.002	0	0	0	0	0.001	0.018	0	0.377	1	0	0	0	0	0	0	0	0	0	0
Tumor_Only_092_pair	0.007	0	0	0	0	0	0	0	0	0	0	0	0.002	0.004	0	0.025	0.017	0.017	0	0	0.999	0	0	0	0	0	0	0.016	0.016	0.014	0	0	0	0.03	0.031	0	0.011	0.002	0	0	0	0	0	0.019	0	0.007	0.007	0.004	0.004	0.012	0.012	0.012	1	0	0	1	0	0	0	0.006	0.015	0	0.008	1	1	1	0.224	0.005	0	0	0	0.012	0	0	0	0	0.666	0	0	0.984
Tumor_Only_093_pair	0.014	0.014	0	0	0.755	0.996	0.003	0.003	1	1	0	0	1	1	0	0	0.009	0	0.005	0.005	0	0	0	0	0	0	0.848	0	0.011	0	0	0.012	0.012	0.988	0.988	0	0.013	0.005	0	0	0	0	0	0.013	0.013	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0	0.443	0	0	0.007	0.007	0.005	0.005	1	0.009	0	0.008	0	0.002	0.002	0	0	0	0	0.442	0	0	0.878
Tumor_Only_094_pair	0	0	0.015	0.015	0.978	0.978	0.02	0.02	0.989	0.998	0.028	0.018	0.975	0.975	0.005	0.005	0.949	0.949	0	0	0.936	0.936	0.022	0	0.042	0	0.973	0	0	0	0	0.01	0.01	0.875	0.875	0	0	0.005	0	0.029	0.945	0.945	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007	0.007	0	0	0	0.977	0	0.004	0	0.037	0.037	0.025	0.025	0	0	0	0	0.015	0.015	0	0.029
Tumor_Only_095_pair	0	0	0	0	0.993	0.993	0.015	0.965	0.995	0.995	0	0	0	0	0	0.026	1	1	0.982	0.975	1	1	0	0	0.028	0	1	0.065	0.03	0.003	0.003	1	1	1	1	0.002	0.002	1	0.026	0	0.035	0.944	0.005	0.049	0.003	0	0	0	0	0	0	0.002	0.008	0.012	0.012	0.997	0	0	0	0	0	0	0	0.027	0.027	0	0.941	0	0	0	0	0	0	0	0	0	0	0	0	0
Tumor_Only_096_pair	0	0	0.004	0.004	0.003	0.003	0.006	0.006	0	0	0.003	0.003	0	0	0	0	0	0	0.01	0	0.089	0.955	0.002	0	0.015	0.093	0.001	0	0	0	0	0	0	0	0	0.001	0.001	0	0	0.002	0.002	0.002	0	0	0	0	0	0	0	0	0	0	0	0.001	0.001	0.006	0.006	0	0	0	0	0	0	0	0.006	0	0	0	0.009	0.009	0.007	0.007	0.001	0.001	0.031	0.029	0	0	0	0.009
Tumor_Only_097_pair	0	1	0.024	0.024	0.037	0.037	0	0	0.051	0.148	0.017	0.017	0.022	0.032	0	0	0.011	0.011	0	0	0	0	0.062	0	0	0	0.054	0	0	0	0	0.045	0.045	0.922	0.922	0	0	0	0	0.328	0.328	0.328	0	0	0	0	0	0.68	0.68	0	0	0	0	0	0	0.268	0.268	0	0	0.315	0.306	0	0	0	0	0.202	1	0	0.022	1	0.023	0.023	0	0	0	0	0.006	0.006	0.234	0.066
Tumor_Only_099_pair	0	0	0.012	0	1	1	0.011	0.011	1	0.419	0.09	0.042	0.166	0.163	0	0	0.96	0.96	0.005	0	0.973	0.973	0	0	0.029	0.002	1	0	0	0	0	0.023	0.023	1	1	0	0	0.021	0	0.944	0.944	0.944	0.03	0	0.002	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0	0	0	0.01	0	0	0.025	0.025	0	0	0	0.097	0.097	0.094	0.068	0	0	0	0	0.119	0.119	0	0.091
Tumor_Only_100_pair	0.103	0.103	0.001	0.001	0.039	0.039	0.002	0.002	0.018	0.018	0	0	0	0	0	0	0.128	0.128	0.068	0.068	0.097	0.097	0.007	0.007	0.112	0.063	0.073	0	0	0	0	0.158	0.158	0.137	0.137	0.157	0.157	0.099	0.158	0	0	0	0	0	0	0	0	0	0	0	0	0.051	0.051	0.016	0.016	0	0	0	0	0	0	0	0	0	0	0	0	0	0.192	0.192	0.043	0.043	0	0	0	0	0	0	0	0
